frame,id,x1,y1,x2,y2,type
748,149,665.22,503.85,305.15,156.22,truck
749,149,664.79,503.85,305.94,156.24,truck
750,149,664.47,503.85,306.64,156.25,truck
751,149,666.76,504.83,310.24,158.47,truck
752,149,668.03,505.31,310.86,159.12,truck
753,149,668.66,505.47,310.79,159.39,truck
754,149,669.05,505.52,310.43,159.48,truck
755,149,669.33,505.5,310.07,159.54,truck
756,149,669.61,505.51,309.63,159.52,truck
757,149,669.79,505.5,309.28,159.52,truck
758,149,669.95,505.49,308.94,159.52,truck
759,149,670.05,505.48,308.68,159.54,truck
760,149,670.16,505.47,308.41,159.53,truck
761,149,670.24,505.44,308.22,159.56,truck
762,149,670.37,505.41,307.99,159.58,truck
763,149,670.51,505.39,307.75,159.58,truck
764,149,670.62,505.38,307.53,159.57,truck
765,149,670.7,505.38,307.32,159.56,truck
766,149,670.77,505.38,307.13,159.55,truck
767,149,670.87,505.38,306.94,159.54,truck
768,149,670.97,505.37,306.8,159.55,truck
769,149,671.1,505.4,306.55,159.49,truck
770,149,671.14,505.39,306.45,159.5,truck
771,149,671.14,505.35,306.45,159.55,truck
772,149,671.16,505.33,306.39,159.57,truck
773,149,671.22,505.31,306.37,159.61,truck
774,149,671.26,505.3,306.32,159.62,truck
775,149,671.28,505.28,306.29,159.67,truck
776,149,671.31,505.28,306.22,159.68,truck
777,149,671.49,505.27,306.09,159.68,truck
778,149,671.59,505.27,305.97,159.68,truck
779,149,671.67,505.26,305.89,159.7,truck
780,149,671.92,505.32,305.62,159.59,truck
781,149,672.03,505.35,305.49,159.55,truck
782,149,672.16,505.42,305.32,159.47,truck
783,149,672.27,505.47,305.2,159.4,truck
784,149,672.11,505.3,305.52,159.57,truck
785,149,672.04,505.23,305.63,159.64,truck
786,149,672.14,505.25,305.58,159.62,truck
787,149,672.18,505.26,305.55,159.61,truck
788,149,672.28,505.31,305.4,159.53,truck
789,149,672.3,505.34,305.37,159.5,truck
790,149,672.3,505.35,305.36,159.5,truck
791,149,670.16,506.61,302.76,157.35,truck
792,149,668.97,507.09,302.56,156.54,truck
793,149,667.47,505.53,302.87,156.16,truck
794,149,666.97,504.94,303.41,155.91,truck
795,149,666.32,504.71,304.36,155.92,truck
796,149,665.83,504.64,305.22,155.92,truck
797,149,666.4,506.33,306.28,156.05,truck
798,149,666.41,506.97,307.12,156.11,truck
799,149,666.24,507.21,307.87,156.16,truck
800,149,665.9,507.24,308.62,156.24,truck
801,149,665.64,507.27,309.16,156.25,truck
802,149,665.46,507.28,309.64,156.26,truck
803,149,665.21,507.29,310.1,156.26,truck
804,149,665,507.3,310.51,156.26,truck
805,149,664.25,505.73,310.05,155.84,truck
806,149,663.87,505.12,310.19,155.72,truck
807,149,664.29,506.49,311.12,156.04,truck
808,149,664.53,506.97,311.7,156.21,truck
809,149,664.5,507.06,312.29,156.42,truck
810,149,664.44,507.08,312.63,156.5,truck
811,149,664.38,506.82,313.3,156.83,truck
812,149,664.27,506.74,313.48,156.91,truck
813,149,664.2,506.75,313.49,156.9,truck
814,149,664.07,506.76,313.47,156.85,truck
815,149,661.71,506.04,311.65,155.37,truck
816,149,660.54,505.77,311.53,154.79,truck
817,149,659.49,505.75,312.57,154.89,truck
818,149,659.01,505.76,313.12,154.73,truck
819,149,658.1,505.62,314.64,155.15,truck
820,149,657.48,505.55,315.6,155.37,truck
821,149,657.51,505.67,315.49,155.07,truck
822,149,657.51,505.82,315.48,154.82,truck
823,149,657.14,505.71,316.69,155.26,truck
824,149,656.82,505.92,317.45,155.52,truck
825,149,656.45,505.98,318.13,155.75,truck
826,149,656.1,505.82,319.27,156.26,truck
827,149,655.87,505.53,320.79,157.05,truck
828,149,655.78,505.39,321.41,157.4,truck
829,149,655.23,505.43,321.51,157.54,truck
830,149,655.32,505.53,321.15,157.38,truck
831,149,655.65,505.84,320.39,157,truck
832,149,655.82,505.93,319.88,156.71,truck
833,149,656.3,506.11,319.07,156.18,truck
834,149,656.42,506.18,318.88,155.97,truck
835,149,656.38,506.43,318.49,155.65,truck
836,149,656.52,506.6,318.08,155.3,truck
837,149,659.29,506.41,320.07,156.7,truck
838,149,660.61,506.48,320.05,157.06,truck
839,149,658.38,506.44,318.5,156.03,truck
840,149,657.38,506.41,318.22,155.64,truck
841,149,656.63,506.62,318.18,155.41,truck
842,149,656.2,506.54,318.33,155.28,truck
843,149,656.23,506.61,317.85,154.78,truck
844,149,658.64,506.28,321.08,156.82,truck
845,149,659.61,506.29,321.48,157.42,truck
846,149,660.2,506.3,321.18,157.65,truck
847,149,661.05,506.79,319.47,157.06,truck
848,149,661.19,506.85,318.88,157.01,truck
849,149,661.33,506.9,318.42,157,truck
850,149,661.27,506.35,319.2,157.67,truck
851,149,659.17,505.44,317.16,156.35,truck
852,149,658.25,505.16,316.59,155.77,truck
853,149,659.52,504.52,321.05,158.5,truck
854,149,660.07,504.27,322.2,159.56,truck
855,149,660.24,503.59,323.1,160.53,truck
856,149,660.58,503.29,322.91,160.9,truck
857,149,660.99,503.27,322.18,160.93,truck
858,149,661.36,503.33,321.35,160.87,truck
859,149,662.17,504.51,318.57,159.6,truck
860,149,662.91,505.15,316.92,158.89,truck
861,149,663.26,505.7,315.7,158.35,truck
862,149,662.91,505.66,315.7,158.47,truck
863,149,662.38,505.13,311.42,155.65,truck
864,149,661.85,504.93,310.49,154.58,truck
865,149,661.4,505.19,310.93,154.3,truck
866,149,660.64,504.95,312.14,154.54,truck
867,149,660.28,504.74,313.07,154.62,truck
868,149,659.7,504.64,314.27,154.88,truck
869,149,659.58,504.76,319.18,157.73,truck
870,149,659.79,504.86,320.48,158.76,truck
871,149,661.19,506.15,312.68,154.27,truck
872,149,660.77,506.51,311.22,153.07,truck
873,149,660.26,506.44,311.24,152.6,truck
874,149,659.99,506.04,317.58,156.1,truck
875,149,660.2,506.07,313.95,154.03,truck
876,149,660.23,506.09,312.76,153.21,truck
877,149,661.24,506.03,312.17,152.52,truck
878,149,660.59,505.72,313.36,152.8,truck
879,149,658.6,504.48,317.31,154.66,truck
880,149,657.73,503.75,319.18,155.5,truck
881,149,662.1,503.79,317.43,155.35,truck
882,149,664.18,503.81,315.96,155.28,truck
883,149,661.29,505.78,317.96,156.53,truck
884,149,659.78,506.19,319.12,157.4,truck
885,149,659.39,506.42,319.22,157.71,truck
886,149,662.51,505.46,314.61,155.54,truck
887,149,660.34,505.81,317.6,157.32,truck
888,149,659.72,505.96,318.34,157.96,truck
889,149,659.45,505.85,318.33,158.26,truck
890,149,659.73,505.98,317.72,158.19,truck
891,149,663.12,505.6,312.43,155.57,truck
892,149,660.73,505.69,315.52,157.36,truck
893,149,660.3,506.01,315.96,157.78,truck
894,149,660.22,506.1,315.96,157.96,truck
895,149,663.93,505.53,311.34,155.65,truck
896,149,664.11,505.2,310.28,155.08,truck
897,149,664.48,505.24,310.13,154.91,truck
898,149,661.96,506.21,312.48,156.2,truck
899,149,660.7,506.44,313.56,156.85,truck
900,149,660.26,506.51,313.87,157.1,truck
901,149,659.74,506.16,313.85,157.25,truck
902,149,659.6,506.12,313.35,157.2,truck
903,149,659.27,505.6,313.68,157.6,truck
904,149,658.77,505.1,314.17,158.07,truck
905,149,659.35,505.48,313.07,157.63,truck
906,149,659.66,505.65,312.5,157.43,truck
907,149,659.9,505.88,312.2,157.35,truck
908,149,660.52,506.5,310.73,156.62,truck
909,149,660.64,506.51,310.51,156.57,truck
910,149,660.58,506.12,311.16,157,truck
911,149,660.86,506.15,310.9,156.93,truck
912,149,661.01,506.17,310.76,156.91,truck
913,149,659.26,506.08,310.62,156.15,truck
914,149,660.1,506.26,311.08,156.48,truck
915,149,659.92,505.94,312.17,157.18,truck
916,149,659.2,505.18,313.68,158.16,truck
917,149,659,505.02,314.12,158.57,truck
918,149,659.07,504.99,314.01,158.68,truck
919,149,659.17,504.61,314.5,159.17,truck
920,149,659.11,503.96,315.25,159.85,truck
921,149,659.27,503.63,315.39,160.21,truck
922,149,659.19,503.25,315.85,160.77,truck
923,149,659.59,503,316.05,161.12,truck
924,149,659.87,502.9,315.86,161.25,truck
925,149,661.51,504.46,312.49,159.47,truck
926,149,661.33,504.26,312.3,159.43,truck
927,149,661.56,504.45,311.27,158.9,truck
928,149,662.16,505.11,310.34,158.38,truck
929,149,662.98,505.66,309.45,157.81,truck
930,149,663.25,505.86,309.23,157.6,truck
931,149,663.27,506.11,309.25,157.47,truck
932,149,662.13,504.26,310.7,157.81,truck
933,149,662.12,505.17,311.09,157.94,truck
934,149,662.27,505.49,311.28,157.99,truck
935,149,662.78,506.13,310.25,157.32,truck
936,149,662.95,506.33,310.09,157.11,truck
937,149,663.3,507.1,308.81,156.21,truck
938,149,662.42,506.79,309.74,156.54,truck
939,149,662.25,506.73,310.11,156.6,truck
940,149,661.87,506.62,310.68,156.73,truck
941,149,661.89,506.55,310.7,156.62,truck
942,149,661.95,506.63,310.64,156.47,truck
943,149,660.7,506,312.3,157.3,truck
944,149,663.01,505.97,311.25,156.39,truck
945,149,663.48,505.82,311.6,156.28,truck
946,149,663.76,505.39,311.6,156.04,truck
947,149,663.59,504.99,312.34,156.21,truck
948,149,663.38,504.8,312.91,156.33,truck
949,149,661.63,506.16,313.34,156.57,truck
950,149,661.25,506.3,314.14,157.04,truck
951,149,659.54,504.65,317.61,159.1,truck
952,149,658.57,503.73,318.81,160.09,truck
953,149,659.25,503.93,317.97,159.98,truck
954,149,659.6,503.92,317.45,160.01,truck
955,149,660.38,504.5,315.48,159.17,truck
956,149,661.2,505.38,313.44,158.18,truck
957,149,661.45,505.38,313.29,158.16,truck
958,149,662.32,504.45,312.53,157.56,truck
959,149,661.94,503.91,313.13,157.72,truck
960,149,661.69,503.71,313.52,157.77,truck
961,149,660.65,503.32,314.79,158.27,truck
962,149,660.93,504.75,313.74,157.8,truck
963,149,659.99,503.87,315.41,158.54,truck
964,149,659.66,503.41,316.58,159.09,truck
965,149,660.07,503.26,316.65,159.1,truck
966,149,660.95,504.74,314.62,158.11,truck
967,149,661.22,505.23,314.12,157.94,truck
968,149,661.41,505.23,314.14,158.02,truck
969,149,661.38,505.31,314,158.01,truck
970,149,661.27,505.51,313.66,157.87,truck
971,149,661.26,505.58,313.49,157.82,truck
972,149,661.99,505.59,313.47,157.78,truck
973,149,662.71,505.96,312.62,157.3,truck
974,149,662.8,505.55,313.22,157.63,truck
975,149,662.86,505.43,313.37,157.73,truck
976,149,662.85,504.91,314.19,158.22,truck
977,149,662.74,504.57,314.67,158.55,truck
978,149,661.48,502.91,315.95,159.07,truck
979,149,661.98,503.15,316.63,159.6,truck
980,149,663.42,503.78,315.75,159.2,truck
981,149,663.95,504.06,315.23,159.03,truck
982,149,664.24,504.16,314.91,158.95,truck
982,260,278.05,363.3,132.87,63.54,truck
983,149,664.6,504.61,314.06,158.52,truck
983,260,277.63,362.69,134.4,64.29,truck
984,149,664.88,504.76,313.69,158.37,truck
984,260,277.46,362.45,135.03,64.59,truck
985,149,665.44,505.16,312.76,157.88,truck
986,149,665.63,505.29,312.47,157.72,truck
987,149,665.68,505.34,312.39,157.66,truck
988,149,665.68,505.35,312.37,157.64,truck
989,149,665.58,505.26,310.36,156.06,truck
990,149,665.18,505.19,310.27,155.51,truck
991,149,664.75,505.38,310.49,155.15,truck
992,149,663.77,505.37,313.23,156.71,truck
993,149,663.51,505.39,314.03,157.28,truck
994,149,663.23,505.5,313.88,157.36,truck
995,149,663.23,505.55,313.64,157.38,truck
996,149,663.34,505.76,313.27,157.29,truck
997,149,663.95,505.65,313.4,157.45,truck
998,149,664.09,505.67,313.21,157.44,truck
999,149,663.75,505.32,313.81,157.87,truck
1000,149,663.68,505.18,313.92,158.04,truck
1001,149,663.63,504.41,315.07,158.82,truck
1002,149,664.06,504.45,314.88,158.86,truck
1003,149,664.48,504.85,314,158.47,truck
1004,149,664.65,505.01,313.57,158.31,truck
1005,149,665.22,505.72,312.13,157.49,truck
1006,149,664.86,505.9,311.69,157.25,truck
1007,149,664.72,505.98,311.53,157.15,truck
1008,149,664.1,505.76,311.92,157.39,truck
1009,149,663.89,505.68,312.01,157.48,truck
1010,149,663.98,506.11,311.1,157,truck
1011,149,663.81,505.99,311.38,157.16,truck
1012,149,663.78,505.9,311.52,157.24,truck
1013,149,663.79,505.88,311.54,157.26,truck
1014,149,663.21,505.14,312.73,157.99,truck
1015,149,663.09,504.86,312.92,158.21,truck
1016,149,663.11,504.83,312.74,158.21,truck
1017,149,664.05,505.65,311.24,157.37,truck
1018,149,664.39,505.96,310.77,157.05,truck
1019,149,664.6,506.23,310.41,156.79,truck
1020,149,664.83,506.51,310.13,156.54,truck
1021,149,665.05,506.68,310.15,156.41,truck
1022,149,665.03,506.73,310.33,156.37,truck
1023,149,665.86,506.48,311.08,156.62,truck
1024,149,665.57,506.44,311.3,156.71,truck
1025,149,665.44,506.42,311.41,156.76,truck
1026,149,665.26,506.75,310.49,156.21,truck
1027,149,665.16,506.87,310.23,156.01,truck
1028,149,665.33,506.76,310.54,156.1,truck
1029,149,665.54,506.73,310.83,156.2,truck
1030,149,665.71,506.79,310.82,156.16,truck
1030,265,279.69,363.36,149.49,66.16,truck
1031,149,665.73,506.83,310.8,156.13,truck
1031,265,279.61,363.43,149.39,66.05,truck
1032,149,665.67,506.86,310.85,156.07,truck
1032,265,280.19,363.16,150.52,66.57,truck
1033,149,665.81,506.84,311.09,156.09,truck
1033,265,278.62,362.15,153.96,68.31,truck
1034,149,665.8,506.83,311.28,156.1,truck
1034,265,278.27,361.81,154.79,68.91,truck
1035,149,665.41,506.81,311.36,156.14,truck
1035,265,280.86,362.55,153.42,68.32,truck
1036,149,665.24,506.81,311.38,156.15,truck
1036,265,281.84,362.84,152.8,68.05,truck
1037,149,664.17,507.03,310.82,155.9,truck
1037,265,282.5,362.4,155.24,69.19,truck
1038,149,663.56,507.12,310.54,155.75,truck
1038,265,280.79,362.03,156.81,70.24,truck
1039,149,663.32,507.15,310.45,155.69,truck
1039,265,280.4,361.9,156.82,70.6,truck
1040,149,663.29,507.18,310.49,155.67,truck
1040,265,281.52,362.54,152.15,68.86,truck
1041,149,663.25,507.19,310.53,155.65,truck
1041,265,282.2,362.78,149.88,68.18,truck
1042,149,663.38,507.2,310.64,155.67,truck
1042,265,287.84,363.62,146.49,66.66,truck
1043,149,663.43,507.26,310.69,155.66,truck
1043,265,287.73,363.59,146.73,66.85,truck
1044,149,663.69,507.46,309.4,155.09,truck
1044,265,290.45,364.39,146.17,66.63,truck
1045,149,663.63,507.29,309.56,155.27,truck
1045,265,290.73,363.94,148.5,67.57,truck
1046,149,663.66,507.24,309.51,155.34,truck
1046,265,290.76,363.75,149.52,67.93,truck
1047,149,663.72,507.23,309.41,155.36,truck
1047,265,290.67,363.68,150.03,68.07,truck
1048,149,663.88,507.03,309.73,155.64,truck
1048,265,291.35,363.32,152.05,68.94,truck
1049,149,664,506.95,309.74,155.74,truck
1049,265,291.57,363.12,152.96,69.33,truck
1050,149,664.25,506.87,309.82,155.89,truck
1050,265,295.98,364.75,149.66,67.8,truck
1051,149,665.09,507.32,309.4,155.73,truck
1051,265,296.07,364.78,149.29,67.67,truck
1052,149,665.58,507.53,309.1,155.64,truck
1052,265,293.12,363.79,154.23,70.26,truck
1053,149,665.78,507.6,308.94,155.61,truck
1053,265,292.24,363.44,155.65,71.23,truck
1054,149,665.63,507.56,309.02,155.69,truck
1054,265,295.63,363.94,151.89,69.39,truck
1055,149,665.59,507.54,309.01,155.72,truck
1055,265,296.94,364.16,150.45,68.61,truck
1056,149,665.66,507.56,308.97,155.72,truck
1056,265,296.2,363.87,154.64,70.59,truck
1057,149,665.68,507.55,309,155.75,truck
1057,265,295.43,363.38,157.87,72.18,truck
1058,149,665.77,507.64,308.78,155.63,truck
1058,265,296.17,363.21,158.78,72.7,truck
1059,149,665.79,507.67,308.71,155.58,truck
1059,265,296.5,363.15,158.93,72.87,truck
1060,149,665.83,507.8,308.34,155.38,truck
1060,265,300,363.35,157.19,72.23,truck
1061,149,665.76,507.88,308.2,155.29,truck
1061,265,305.02,364.44,154.33,70.86,truck
1062,149,665.72,507.92,308.16,155.25,truck
1062,265,306.89,364.83,153.27,70.3,truck
1063,149,665.85,507.9,308.11,155.2,truck
1063,265,306.17,363.67,157.13,72.38,truck
1064,149,665.89,507.89,308.12,155.18,truck
1064,265,306.07,363.22,158.22,73.18,truck
1065,149,665.76,507.82,308.21,155.22,truck
1065,265,309.58,364.63,153.72,70.94,truck
1066,149,665.72,507.75,308.39,155.29,truck
1066,265,311.29,365.05,152.3,70.16,truck
1067,149,665.71,507.92,308.15,155.13,truck
1067,265,310.41,364.85,155.51,71.85,truck
1068,149,665.68,507.99,308.11,155.07,truck
1068,265,310.16,364.71,156.53,72.51,truck
1069,149,665.78,507.42,310.99,156.53,truck
1069,265,311.6,364.81,157.21,73.11,truck
1070,149,665.67,507.29,311.9,157.02,truck
1070,265,312.76,364.78,157.93,73.75,truck
1071,149,665.65,507.23,312.2,157.21,truck
1071,265,313.31,364.75,157.87,74.02,truck
1072,149,665.22,507.66,309.61,155.89,truck
1072,265,314.09,364.8,158.48,74.3,truck
1073,149,665.05,507.82,308.62,155.38,truck
1074,149,665.19,507.34,311.21,156.63,truck
1075,149,665.13,507.13,312.29,157.12,truck
1076,149,664.78,507.04,312.88,157.35,truck
1077,149,664.61,507,313.16,157.43,truck
1078,149,664.67,507.03,313.18,157.36,truck
1078,265,329.34,365.62,148.81,69.3,truck
1079,149,665.14,507.03,313.04,157.26,truck
1079,265,331.01,365.77,148.46,68.69,truck
1080,149,665.31,507.03,313.01,157.22,truck
1080,265,331.34,365.82,148.8,68.49,truck
1081,149,665.39,507.17,312.97,157.17,truck
1081,265,332.18,366,149.53,68.41,truck
1082,149,665.36,507.22,313.02,157.17,truck
1082,265,332.17,365.99,150.41,68.48,truck
1083,149,665.18,507.37,312.95,157.14,truck
1083,265,336.05,365.75,151.07,68.96,truck
1084,149,665.43,507.42,312.74,157.06,truck
1084,265,337.74,365.8,150.78,68.83,truck
1085,149,665.46,507.35,312.83,157.12,truck
1085,265,335.51,366.89,151.51,69.18,truck
1086,149,665.52,507.27,313.07,157.26,truck
1086,265,336.77,367.34,154.76,70.88,truck
1087,149,665.52,507.24,313.12,157.29,truck
1087,265,338.01,367.47,156.65,72.03,truck
1088,149,665.52,507.23,313.12,157.31,truck
1088,265,338.54,367.51,157.09,72.49,truck
1089,149,665.62,507.33,312.9,157.21,truck
1089,265,341.08,367.41,156.66,72.35,truck
1090,149,665.76,507.4,312.73,157.15,truck
1090,265,343.19,367.53,156.14,72.18,truck
1091,149,665.7,507.38,312.77,157.17,truck
1091,265,344.29,367.58,157.43,72.96,truck
1092,149,665.66,507.38,312.77,157.18,truck
1092,265,344.65,367.95,159.17,73.96,truck
1093,149,665.65,507.4,312.74,157.17,truck
1093,265,346.76,367.54,161.95,75.35,truck
1094,149,665.65,507.41,312.73,157.18,truck
1094,265,347.64,367.41,162.83,75.84,truck
1095,149,665.43,507.39,312.81,157.19,truck
1095,265,349.45,367.33,160.85,74.97,truck
1096,149,665.35,507.4,312.82,157.17,truck
1096,265,351.65,367.6,160.88,75.03,truck
1097,149,665.26,507.4,312.88,157.17,truck
1097,265,353.63,367.76,161.44,75.28,truck
1098,149,665.3,507.36,311.14,156.28,truck
1098,265,355.06,367.85,162.02,75.55,truck
1099,149,665.28,507.35,310.48,155.92,truck
1100,149,665.25,507.34,310.27,155.79,truck
1101,149,665.12,507.37,310.19,155.72,truck
1102,149,665.14,507.29,312.14,156.69,truck
1103,149,665.15,507.28,312.88,157.07,truck
1103,265,360.3,367.68,164.46,77.29,truck
1104,149,665.04,507.37,311.19,156.21,truck
1104,265,361.66,367.83,165.13,78.01,truck
1105,149,664.99,507.4,310.57,155.88,truck
1105,265,363.81,368.2,164.31,77.86,truck
1106,149,664.97,507.41,310.35,155.76,truck
1106,265,364.73,368.37,163.64,77.74,truck
1107,149,664.92,507.4,310.33,155.74,truck
1107,265,365.22,367.81,168.93,80.67,truck
1108,149,664.89,507.4,310.34,155.73,truck
1108,265,367.07,368.05,167.08,80.12,truck
1109,149,664.88,507.4,310.36,155.73,truck
1109,265,368.84,368.77,166.01,79.88,truck
1110,149,664.87,507.36,310.47,155.78,truck
1110,265,370.86,369.13,166.41,80.42,truck
1111,149,664.87,507.34,310.54,155.8,truck
1111,265,374.15,369.49,165.92,80.37,truck
1112,149,664.86,507.34,310.58,155.81,truck
1112,265,375.49,369.62,165.55,80.38,truck
1113,149,664.86,507.32,310.63,155.82,truck
1113,265,376.6,370.2,165.39,80.59,truck
1114,149,664.8,507.31,310.68,155.84,truck
1114,265,377.99,370.62,165.35,80.92,truck
1115,149,664.77,507.3,310.71,155.85,truck
1115,265,379.29,370.85,165.95,81.21,truck
1116,149,664.74,507.3,310.73,155.86,truck
1116,265,378.53,370.17,166.99,82.04,truck
1117,149,664.73,507.3,310.74,155.86,truck
1117,265,379.58,370.31,167.69,82.39,truck
1118,149,664.73,507.3,310.75,155.86,truck
1119,149,664.73,507.31,310.76,155.86,truck
1119,265,383.36,370.5,171.14,84.85,truck
1120,149,664.72,507.31,310.77,155.87,truck
1120,265,384.5,370.63,172.18,85.36,truck
1121,149,664.72,507.31,310.77,155.87,truck
1122,149,664.72,507.3,310.77,155.86,truck
1122,265,388.58,370.55,169.04,84.5,truck
1123,149,664.71,507.32,310.72,155.84,truck
1123,265,391.88,371,166.69,84.07,truck
1124,149,664.71,507.32,310.7,155.83,truck
1124,265,393.35,371.15,165.2,83.95,truck
1125,149,664.71,507.33,310.69,155.82,truck
1125,265,397.03,371.36,164.04,83.97,truck
1126,149,664.71,507.33,310.69,155.82,truck
1126,265,399.15,371.54,163.03,83.82,truck
1127,149,664.71,507.34,310.67,155.81,truck
1127,265,401.26,372.14,162.14,83.63,truck
1128,149,664.72,507.34,310.66,155.81,truck
1128,265,402.37,372.73,161.51,83.52,truck
1129,149,664.7,507.35,310.64,155.8,truck
1129,265,403.32,372.9,162.76,84.57,truck
1130,149,664.7,507.35,310.63,155.8,truck
1130,265,403.87,372.99,162.74,84.89,truck
1131,149,664.69,507.33,310.68,155.82,truck
1131,265,405.75,372.63,163.19,85.7,truck
1132,149,664.68,507.31,310.7,155.83,truck
1132,265,407.6,372.84,163.47,86.47,truck
1133,149,664.68,507.31,310.71,155.83,truck
1133,265,409.17,372.8,163.93,87.35,truck
1134,149,664.68,507.31,310.72,155.84,truck
1134,265,411.67,373.52,162.92,87.19,truck
1135,149,664.86,507.26,310.96,155.96,truck
1135,265,413.47,373.92,163.15,87.77,truck
1136,149,664.96,507.23,311.09,156.03,truck
1136,265,414.31,374.03,162.77,87.98,truck
1137,149,664.99,507.22,311.14,156.05,truck
1137,265,416.72,374.84,161.11,87.41,truck
1138,149,665.01,507.22,311.16,156.06,truck
1138,265,417.72,375.05,161.56,88.12,truck
1139,149,665.02,507.24,311.13,156.04,truck
1139,265,416.56,374.67,164.78,91.05,truck
1140,149,665.03,507.25,311.12,156.04,truck
1140,265,417.45,374.87,165.83,91.63,truck
1141,149,665.03,507.25,311.12,156.04,truck
1141,265,418.39,375.09,164.81,92.47,truck
1142,149,665.03,507.26,311.11,156.04,truck
1142,265,419.49,375.12,163.1,92.78,truck
1143,149,665.03,507.26,311.1,156.03,truck
1143,265,421.37,375.72,161.37,93.05,truck
1144,149,665.02,507.26,311.11,156.03,truck
1144,265,423.05,376.23,159.34,93.07,truck
1145,149,665.02,507.26,311.11,156.03,truck
1145,265,423.95,376.24,159.05,94.01,truck
1146,149,665.02,507.26,311.11,156.03,truck
1146,265,425.21,376.68,157.18,94.08,truck
1147,149,665.01,507.26,311.12,156.03,truck
1147,265,425.82,376.93,157.99,94.57,truck
1148,149,665.01,507.26,311.12,156.04,truck
1149,149,665,507.25,311.13,156.04,truck
1150,149,665,507.25,311.13,156.05,truck
1151,149,665,507.25,311.13,156.05,truck
1152,149,664.99,507.25,311.14,156.05,truck
1153,149,665.07,507.25,311.1,156.04,truck
1154,149,665.1,507.25,311.09,156.03,truck
1155,149,665.27,507.44,310.74,155.85,truck
1156,149,665.29,507.52,310.62,155.78,truck
1157,149,665.22,507.56,310.58,155.75,truck
1158,149,665.11,507.59,310.55,155.73,truck
1159,149,665.2,507.59,310.5,155.71,truck
1160,149,665.23,507.59,310.47,155.71,truck
1161,149,665.56,515.5,297.4,149.07,truck
1162,149,665.26,510.37,305.99,153.39,truck
1163,149,666.12,507.24,312.88,157.7,truck
1164,149,666.11,507.21,310.96,156.68,truck
1165,149,666.01,507.2,310.27,156.29,truck
1166,149,665.94,507.2,310.05,156.13,truck
1167,149,665.81,507.2,310.02,156.07,truck
1168,149,665.73,507.2,310.1,156.07,truck
1169,149,665.78,507.24,310.12,156.04,truck
1170,149,665.73,507.19,310.33,156.1,truck
1171,149,665.8,507.15,310.42,156.12,truck
1172,149,665.82,507.14,310.48,156.13,truck
1173,149,665.7,507.19,310.52,156.11,truck
1174,149,666.08,505.46,311.04,156.85,truck
1175,149,665.96,506.54,310.22,156.34,truck
1176,149,665.9,506.96,310,156.14,truck
1177,149,665.98,507.21,309.82,155.96,truck
1178,149,665.97,507.3,309.85,155.89,truck
1179,149,665.94,507.33,309.89,155.84,truck
1180,149,665.93,507.34,309.97,155.81,truck
1181,149,665.88,507.35,310.06,155.8,truck
1182,149,665.83,507.35,310.16,155.8,truck
1183,149,665.79,507.35,310.26,155.8,truck
1184,149,665.74,507.35,310.35,155.8,truck
1185,149,665.64,507.38,310.36,155.75,truck
1186,149,665.5,507.4,310.41,155.73,truck
1187,149,665.43,507.41,310.48,155.73,truck
1188,149,665.38,507.41,310.56,155.72,truck
1189,149,665.34,507.41,310.62,155.72,truck
1190,149,665.31,507.42,310.68,155.72,truck
1191,149,665.28,507.42,310.74,155.72,truck
1192,149,665.26,507.42,310.78,155.72,truck
1193,149,665.24,507.42,310.83,155.72,truck
1194,149,665.21,506.82,311.77,156.31,truck
1195,149,664.39,505.36,309.68,154.51,truck
1196,149,663.85,504.83,309.56,153.78,truck
1197,149,663.56,504.74,310.03,153.42,truck
1198,149,663.15,504.72,310.83,153.28,truck
1199,149,662.74,504.7,311.68,153.22,truck
1200,149,662.32,504.69,312.56,153.22,truck
1201,149,663.79,505.45,311.81,152.45,truck
1202,149,663.91,505.8,312.22,152.3,truck
1203,149,663.79,506,312.66,152.2,truck
1204,149,663.57,506.07,313.15,152.14,truck
1205,149,663.33,506.11,313.66,152.13,truck
1206,149,663.08,506.13,314.15,152.13,truck
1207,149,662.86,506.14,314.59,152.13,truck
1207,300,275.18,425.4,216.18,132.76,truck
1208,149,662.65,506.14,315,152.14,truck
1208,300,273.98,426.53,215.91,132.49,truck
1209,149,662.46,506.14,315.36,152.14,truck
1209,300,262.95,424.28,223.02,136.86,truck
1210,149,662.29,506.14,315.69,152.14,truck
1210,300,256.51,429.79,221.77,135.46,truck
1211,149,662.14,506.14,315.99,152.14,truck
1211,300,240.41,425.64,234.07,142.74,truck
1212,149,662.01,506.14,316.25,152.14,truck
1212,300,234.65,429.98,231.87,141.02,truck
1213,149,661.88,506.14,316.49,152.14,truck
1213,300,223.37,427.2,243,147.87,truck
1214,149,661.77,506.15,316.73,152.14,truck
1214,300,219.54,426.17,246.93,150.32,truck
1215,149,661.68,506.16,316.92,152.14,truck
1215,300,216.92,433.44,239.21,144.66,truck
1216,149,661.58,506.16,317.11,152.14,truck
1216,300,210.62,434.54,241.1,145.81,truck
1217,149,661.49,506.16,317.28,152.14,truck
1218,149,661.41,506.16,317.44,152.14,truck
1219,149,661.31,506.16,317.58,152.14,truck
1220,149,661.27,506.16,317.65,152.09,truck
1221,149,661.22,506.16,317.74,152.07,truck
1222,149,661.17,506.16,317.85,152.07,truck
